Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,LABEL-I,LABEL-II,LABEL-III
192.168.1.104-192.168.1.102-39688-30007-6,192.168.1.104,39688,192.168.1.102,30007,6,2022-09-12 19:33:50.385974,35488,6,0,1878,0,1878,0,313,766.690289491135,0,0,0,0,52919.296663661,169.07123534716,7097.6,14635.6746274301,33267,129,35488,7097.6,14635.6746274301,33267,129,0,0,0,0,0,1,0,0,0,0,0,200,0,169.07123534716,0,0,1878,313,766.690289491135,587814,1,1,0,1,5,0,0,0,0,313,313,0,0,0,0,0,0,0,1,313,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,35488,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-34397-53-17,192.168.1.104,34397,192.168.1.1,53,17,2022-09-12 18:51:21.733865,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-33196-30007-6,192.168.1.104,33196,192.168.1.102,30007,6,2022-09-12 18:56:05.936893,44294,5,0,1012,0,1012,0,202.4,452.580158645957,0,0,0,0,22847.3382399422,112.882105928568,11073.5,21188.3725110417,42856,423,44294,11073.5,21188.3725110417,42856,423,0,0,0,0,0,1,0,0,0,0,0,168,0,112.882105928568,0,0,1012,202.4,452.580158645957,204828.8,1,1,0,1,4,0,0,0,0,202.4,202.4,0,0,0,0,0,0,0,1,202,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,44294,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-49624-30007-6,192.168.1.104,49624,192.168.1.102,30007,6,2022-09-12 18:52:34.038841,37306,5,0,1394,0,1394,0,278.8,623.415752126941,0,0,0,0,37366.6434353723,134.026698118265,9326.5,17754.6399099879,35958,302,37306,9326.5,17754.6399099879,35958,302,0,0,0,0,0,1,0,0,0,0,0,168,0,134.026698118265,0,0,1394,278.8,623.415752126941,388647.2,1,1,0,1,4,0,0,0,0,278.8,278.8,0,0,0,0,0,0,0,1,278,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,37306,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-49747-53-17,192.168.1.104,49747,192.168.1.1,53,17,2022-09-12 19:41:18.889320,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-43070-30007-6,192.168.1.104,43070,192.168.1.102,30007,6,2022-09-12 19:43:34.888186,36505,5,0,1220,0,1220,0,244,545.600586509949,0,0,0,0,33420.0794411724,136.96753869333,9126.25,17161.1743260769,34866,315,36505,9126.25,17161.1743260769,34866,315,0,0,0,0,0,1,0,0,0,0,0,168,0,136.96753869333,0,0,1220,244,545.600586509949,297680,1,1,0,1,4,0,0,0,0,244,244,0,0,0,0,0,0,0,1,244,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,36505,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-55984-30007-6,192.168.1.104,55984,192.168.1.102,30007,6,2022-09-12 19:38:40.414596,46632,5,0,1000,0,1000,0,200,447.213595499958,0,0,0,0,21444.5016297821,107.222508148911,11658,22219.2703450556,44985,213,46632,11658,22219.2703450556,44985,213,0,0,0,0,0,1,0,0,0,0,0,168,0,107.222508148911,0,0,1000,200,447.213595499958,200000,1,1,0,1,4,0,0,0,0,200,200,0,0,0,0,0,0,0,1,200,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,46632,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-32962-53-17,192.168.1.104,32962,192.168.1.1,53,17,2022-09-12 18:51:26.731376,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-33070-30007-6,192.168.1.104,33070,192.168.1.102,30007,6,2022-09-12 19:13:35.458105,47502,5,0,1016,0,1016,0,203.2,454.369013027957,0,0,0,0,21388.573112711,105.258725948381,11875.5,22921.7538377847,46258,367,47502,11875.5,22921.7538377847,46258,367,0,0,0,0,0,1,0,0,0,0,0,168,0,105.258725948381,0,0,1016,203.2,454.369013027957,206451.2,1,1,0,1,4,0,0,0,0,203.2,203.2,0,0,0,0,0,0,0,1,203,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,47502,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-50018-30007-6,192.168.1.104,50018,192.168.1.102,30007,6,2022-09-12 19:12:07.502582,50998,5,0,2215,0,2215,0,443,990.578114032407,0,0,0,0,43433.0758068944,98.043060512177,12749.5,24621.8995814701,49682,338,50998,12749.5,24621.8995814701,49682,338,0,0,0,0,0,1,0,0,0,0,0,168,0,98.043060512177,0,0,2215,443,990.578114032407,981245,1,1,0,1,4,0,0,0,0,443,443,0,0,0,0,0,0,0,1,443,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,50998,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-47600-30007-6,192.168.1.104,47600,192.168.1.102,30007,6,2022-09-12 19:26:18.618564,36412,5,0,1401,0,1401,0,280.2,626.546247295441,0,0,0,0,38476.3264857739,137.317367900692,9103,17534.4718958589,35404,190,36412,9103,17534.4718958589,35404,190,0,0,0,0,0,1,0,0,0,0,0,168,0,137.317367900692,0,0,1401,280.2,626.546247295441,392560.2,1,1,0,1,4,0,0,0,0,280.2,280.2,0,0,0,0,0,0,0,1,280,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,36412,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-57592-53-17,192.168.1.104,57592,192.168.1.1,53,17,2022-09-12 19:42:31.967621,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-54082-30007-6,192.168.1.104,54082,192.168.1.102,30007,6,2022-09-12 19:08:59.336576,53449,5,0,1208,0,1208,0,241.6,540.234023363949,0,0,0,0,22600.9841156991,93.5471196841849,13362.25,25933.3418642874,52262,268,53449,13362.25,25933.3418642874,52262,268,0,0,0,0,0,1,0,0,0,0,0,168,0,93.5471196841849,0,0,1208,241.6,540.234023363949,291852.8,1,1,0,1,4,0,0,0,0,241.6,241.6,0,0,0,0,0,0,0,1,241,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,53449,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-41769-53-17,192.168.1.104,41769,192.168.1.1,53,17,2022-09-12 19:32:15.775550,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-49683-53-17,192.168.1.104,49683,192.168.1.1,53,17,2022-09-12 19:18:41.859597,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-44580-30007-6,192.168.1.104,44580,192.168.1.102,30007,6,2022-09-12 19:18:58.437964,42146,5,0,1387,0,1387,0,277.4,620.285256958442,0,0,0,0,32909.4101456841,118.63522042424,10536.5,20327.576958408,41027,173,42146,10536.5,20327.576958408,41027,173,0,0,0,0,0,1,0,0,0,0,0,168,0,118.63522042424,0,0,1387,277.4,620.285256958442,384753.8,1,1,0,1,4,0,0,0,0,277.4,277.4,0,0,0,0,0,0,0,1,277,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42146,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-52134-30007-6,192.168.1.104,52134,192.168.1.102,30007,6,2022-09-12 19:25:41.987853,48367,5,0,1203,0,1203,0,240.6,537.997955386449,0,0,0,0,24872.3303078545,103.376268943701,12091.75,23449.5568454928,47266,314,48367,12091.75,23449.5568454928,47266,314,0,0,0,0,0,1,0,0,0,0,0,168,0,103.376268943701,0,0,1203,240.6,537.997955386449,289441.8,1,1,0,1,4,0,0,0,0,240.6,240.6,0,0,0,0,0,0,0,1,240,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,48367,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-56937-53-17,192.168.1.104,56937,192.168.1.1,53,17,2022-09-12 19:38:12.906976,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-46861-53-17,192.168.1.104,46861,192.168.1.1,53,17,2022-09-12 19:28:48.480377,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-48431-53-17,192.168.1.104,48431,192.168.1.1,53,17,2022-09-12 19:13:52.997740,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-47384-30007-6,192.168.1.104,47384,192.168.1.102,30007,6,2022-09-12 19:34:51.987786,42594,5,0,1002,0,1002,0,200.4,448.108022690958,0,0,0,0,23524.4400619806,117.387425458985,10648.5,20168.1778634891,40900,364,42594,10648.5,20168.1778634891,40900,364,0,0,0,0,0,1,0,0,0,0,0,168,0,117.387425458985,0,0,1002,200.4,448.108022690958,200800.8,1,1,0,1,4,0,0,0,0,200.4,200.4,0,0,0,0,0,0,0,1,200,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42594,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-42108-53-17,192.168.1.104,42108,192.168.1.1,53,17,2022-09-12 19:42:18.937592,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-51797-53-17,192.168.1.104,51797,192.168.1.1,53,17,2022-09-12 19:13:39.976199,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-42218-53-17,192.168.1.104,42218,192.168.1.1,53,17,2022-09-12 19:39:21.887147,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-41390-30007-6,192.168.1.104,41390,192.168.1.102,30007,6,2022-09-12 19:25:18.166119,47357,5,0,999,0,999,0,199.8,446.766381904458,0,0,0,0,21095.0862596871,105.581012310746,11839.25,22155.5692377786,45069,444,47357,11839.25,22155.5692377786,45069,444,0,0,0,0,0,1,0,0,0,0,0,168,0,105.581012310746,0,0,999,199.8,446.766381904458,199600.2,1,1,0,1,4,0,0,0,0,199.8,199.8,0,0,0,0,0,0,0,1,199,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,47357,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-45140-53-17,192.168.1.104,45140,192.168.1.1,53,17,2022-09-12 19:41:58.957461,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-59126-30007-6,192.168.1.104,59126,192.168.1.102,30007,6,2022-09-12 19:29:36.052263,47234,5,0,997,0,997,0,199.4,445.871954713458,0,0,0,0,21107.6766735826,105.855951221578,11808.5,22529.7617312449,45603,455,47234,11808.5,22529.7617312449,45603,455,0,0,0,0,0,1,0,0,0,0,0,168,0,105.855951221578,0,0,997,199.4,445.871954713458,198801.8,1,1,0,1,4,0,0,0,0,199.4,199.4,0,0,0,0,0,0,0,1,199,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,47234,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-34389-53-17,192.168.1.104,34389,192.168.1.1,53,17,2022-09-12 19:06:12.096936,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-41207-53-17,192.168.1.104,41207,192.168.1.1,53,17,2022-09-12 18:51:48.421327,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-39736-30007-6,192.168.1.104,39736,192.168.1.102,30007,6,2022-09-12 19:00:21.550960,45949,5,0,1385,0,1385,0,277,619.390829767442,0,0,0,0,30142.1140830051,108.816296328538,11487.25,21964.0697560812,44432,275,45949,11487.25,21964.0697560812,44432,275,0,0,0,0,0,1,0,0,0,0,0,168,0,108.816296328538,0,0,1385,277,619.390829767442,383645,1,1,0,1,4,0,0,0,0,277,277,0,0,0,0,0,0,0,1,277,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,45949,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-49176-53-17,192.168.1.104,49176,192.168.1.1,53,17,2022-09-12 19:39:16.732584,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-45069-53-17,192.168.1.104,45069,192.168.1.1,53,17,2022-09-12 19:31:19.835409,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-58724-30007-6,192.168.1.104,58724,192.168.1.102,30007,6,2022-09-12 19:36:00.606565,35295,5,0,1384,0,1384,0,276.8,618.943616171942,0,0,0,0,39212.3530245077,141.663125088539,8823.75,16572.0943632159,33679,295,35295,8823.75,16572.0943632159,33679,295,0,0,0,0,0,1,0,0,0,0,0,168,0,141.663125088539,0,0,1384,276.8,618.943616171942,383091.2,1,1,0,1,4,0,0,0,0,276.8,276.8,0,0,0,0,0,0,0,1,276,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,35295,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-35872-30007-6,192.168.1.104,35872,192.168.1.102,30007,6,2022-09-12 19:19:22.947923,40153,6,0,1878,0,1878,0,313,766.690289491135,0,0,0,0,46771.1005404328,149.428436231415,8030.6,16648.8723281789,37802,85,40153,8030.6,16648.8723281789,37802,85,0,0,0,0,0,1,0,0,0,0,0,200,0,149.428436231415,0,0,1878,313,766.690289491135,587814,1,1,0,1,5,0,0,0,0,313,313,0,0,0,0,0,0,0,1,313,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,40153,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-55998-30007-6,192.168.1.104,55998,192.168.1.102,30007,6,2022-09-12 19:30:18.696740,61798,5,0,1013,0,1013,0,202.6,453.027372241457,0,0,0,0,16392.1162497168,80.9087672740218,15449.5,29644.5444165814,59916,472,61798,15449.5,29644.5444165814,59916,472,0,0,0,0,0,1,0,0,0,0,0,168,0,80.9087672740218,0,0,1013,202.6,453.027372241457,205233.8,1,1,0,1,4,0,0,0,0,202.6,202.6,0,0,0,0,0,0,0,1,202,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,61798,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-58234-30007-6,192.168.1.104,58234,192.168.1.102,30007,6,2022-09-12 19:43:27.331082,41417,6,0,1016,0,1016,0,169.333333333333,414.780263111285,0,0,0,0,24530.9896902238,144.868049351715,8283.4,17899.4297478998,40302,111,41417,8283.4,17899.4297478998,40302,111,0,0,0,0,0,1,0,0,0,0,0,200,0,144.868049351715,0,0,1016,169.333333333333,414.780263111285,172042.666666667,1,1,0,1,5,0,0,0,0,169.333333333333,169.333333333333,0,0,0,0,0,0,0,1,169,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,41417,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-36826-30007-6,192.168.1.104,36826,192.168.1.102,30007,6,2022-09-12 19:31:43.624871,47337,6,0,1401,0,1401,0,233.5,571.955854939872,0,0,0,0,29596.2988782559,126.750744660625,9467.4,20281.3961378402,45747,185,47337,9467.4,20281.3961378402,45747,185,0,0,0,0,0,1,0,0,0,0,0,200,0,126.750744660625,0,0,1401,233.5,571.955854939872,327133.5,1,1,0,1,5,0,0,0,0,233.5,233.5,0,0,0,0,0,0,0,1,233,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,47337,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-56214-53-17,192.168.1.104,56214,192.168.1.1,53,17,2022-09-12 19:22:40.106467,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-53528-53-17,192.168.1.104,53528,192.168.1.1,53,17,2022-09-12 19:01:45.244525,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-57635-53-17,192.168.1.104,57635,192.168.1.1,53,17,2022-09-12 19:02:44.554950,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-45753-53-17,192.168.1.104,45753,192.168.1.1,53,17,2022-09-12 19:29:28.587762,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-41172-53-17,192.168.1.104,41172,192.168.1.1,53,17,2022-09-12 18:51:11.043929,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-54928-30007-6,192.168.1.104,54928,192.168.1.102,30007,6,2022-09-12 18:52:58.689742,38260,5,0,1382,0,1382,0,276.4,618.049188980942,0,0,0,0,36121.2754835337,130.684788290643,9565,18027.3856118961,36605,427,38260,9565,18027.3856118961,36605,427,0,0,0,0,0,1,0,0,0,0,0,168,0,130.684788290643,0,0,1382,276.4,618.049188980942,381984.8,1,1,0,1,4,0,0,0,0,276.4,276.4,0,0,0,0,0,0,0,1,276,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,38260,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-53694-30007-6,192.168.1.104,53694,192.168.1.102,30007,6,2022-09-12 19:27:23.083127,37207,5,0,1220,0,1220,0,244,545.600586509949,0,0,0,0,32789.5288520977,134.383314967614,9301.75,17195.8401631519,35087,360,37207,9301.75,17195.8401631519,35087,360,0,0,0,0,0,1,0,0,0,0,0,168,0,134.383314967614,0,0,1220,244,545.600586509949,297680,1,1,0,1,4,0,0,0,0,244,244,0,0,0,0,0,0,0,1,244,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,37207,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
